07:07:40.292	SERVER	admin	OK	Server was started (port: 1984).
07:07:56.183	127.0.0.1:49619	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/package.json")	0.09 ms
07:07:56.200	127.0.0.1:49619	ManageIT	OK	EXEC[0]	16.43 ms
07:07:56.270	127.0.0.1:49620	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getResources("/BRjx_packages/BRjx_workers/")	0.08 ms
07:07:56.288	127.0.0.1:49620	ManageIT	OK	EXEC[0]	17.82 ms
07:07:56.358	127.0.0.1:49621	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = launcher.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/launcher.js")	0.09 ms
07:07:56.374	127.0.0.1:49621	ManageIT	OK	EXEC[0]	16.25 ms
07:07:56.443	127.0.0.1:49622	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = default.properties"}:) brjx:isResource("/BRjx_packages/BRjx_workers/default.properties")	0.1 ms
07:07:56.459	127.0.0.1:49622	ManageIT	OK	EXEC[0]	15.97 ms
07:07:56.532	127.0.0.1:49623	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/package.json")	0.09 ms
07:07:56.549	127.0.0.1:49623	ManageIT	OK	EXEC[0]	16.43 ms
07:07:56.625	127.0.0.1:49624	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getResources("/BRjx_packages/BRjx_workers/")	0.09 ms
07:07:56.644	127.0.0.1:49624	ManageIT	OK	EXEC[0]	18.16 ms
07:07:56.714	127.0.0.1:49625	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = launcher.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/launcher.js")	0.09 ms
07:07:56.731	127.0.0.1:49625	ManageIT	OK	EXEC[0]	16.07 ms
07:07:56.805	127.0.0.1:49626	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = default.properties"}:) brjx:isResource("/BRjx_packages/BRjx_workers/default.properties")	0.09 ms
07:07:56.821	127.0.0.1:49626	ManageIT	OK	EXEC[0]	15.76 ms
07:07:56.891	127.0.0.1:49627	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/package.json")	0.09 ms
07:07:56.907	127.0.0.1:49627	ManageIT	OK	EXEC[0]	16.66 ms
07:07:56.981	127.0.0.1:49628	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getResources("/BRjx_packages/BRjx_workers/")	0.09 ms
07:07:57.000	127.0.0.1:49628	ManageIT	OK	EXEC[0]	18.48 ms
07:07:57.073	127.0.0.1:49629	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = launcher.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/launcher.js")	0.09 ms
07:07:57.089	127.0.0.1:49629	ManageIT	OK	EXEC[0]	16.11 ms
07:07:57.158	127.0.0.1:49630	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = default.properties"}:) brjx:isResource("/BRjx_packages/BRjx_workers/default.properties")	0.09 ms
07:07:57.174	127.0.0.1:49630	ManageIT	OK	EXEC[0]	16.25 ms
07:07:57.248	127.0.0.1:49631	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/]: getResources - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/package.json")	0.09 ms
07:07:57.266	127.0.0.1:49631	ManageIT	OK	EXEC[0]	17.21 ms
07:07:58.426	127.0.0.1:49632	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getResources("/BRjx_packages/BRjx_workers/lib/")	0.09 ms
07:07:58.455	127.0.0.1:49632	ManageIT	OK	EXEC[0]	29.54 ms
07:07:58.527	127.0.0.1:49633	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/lib/]: getResources - name = mounter.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js")	0.1 ms
07:07:58.544	127.0.0.1:49633	ManageIT	OK	EXEC[0]	16.75 ms
07:07:58.617	127.0.0.1:49634	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseRepository[/BRjx_packages/BRjx_workers/lib/]: getResources - name = monitor.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/monitor.js")	0.09 ms
07:07:58.633	127.0.0.1:49634	ManageIT	OK	EXEC[0]	15.31 ms
07:07:58.708	127.0.0.1:49635	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_workers/lib/mounter.js")	0.08 ms
07:07:58.725	127.0.0.1:49635	ManageIT	OK	EXEC[0]	16.19 ms
07:07:58.883	127.0.0.1:49636	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/mounter.js.js]: exists - rpath = /BRjx_packages/BRjx_workers/lib/ - name = mounter.js.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js.js")	0.09 ms
07:07:58.924	127.0.0.1:49636	ManageIT	OK	EXEC[0]	39.94 ms
07:07:59.013	127.0.0.1:49637	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/mounter.js.json]: exists - rpath = /BRjx_packages/BRjx_workers/lib/ - name = mounter.js.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js.json")	0.09 ms
07:07:59.028	127.0.0.1:49637	ManageIT	OK	EXEC[0]	15.26 ms
07:07:59.101	127.0.0.1:49638	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/mounter.js.class]: exists - rpath = /BRjx_packages/BRjx_workers/lib/ - name = mounter.js.class"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js.class")	0.1 ms
07:07:59.116	127.0.0.1:49638	ManageIT	OK	EXEC[0]	15.28 ms
07:07:59.190	127.0.0.1:49639	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/lib/mounter.js.js]: exists - rpath = /BRjx_packages/BRjx_workers/lib/lib/ - name = mounter.js.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/lib/mounter.js.js")	0.09 ms
07:07:59.205	127.0.0.1:49639	ManageIT	OK	EXEC[0]	15.03 ms
07:07:59.285	127.0.0.1:49640	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/lib/mounter.js.json]: exists - rpath = /BRjx_packages/BRjx_workers/lib/lib/ - name = mounter.js.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/lib/mounter.js.json")	0.1 ms
07:07:59.300	127.0.0.1:49640	ManageIT	OK	EXEC[0]	14.73 ms
07:07:59.379	127.0.0.1:49641	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/lib/mounter.js.class]: exists - rpath = /BRjx_packages/BRjx_workers/lib/lib/ - name = mounter.js.class"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/lib/mounter.js.class")	0.09 ms
07:07:59.394	127.0.0.1:49641	ManageIT	OK	EXEC[0]	14.81 ms
07:07:59.467	127.0.0.1:49642	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/lib/mounter.js]: exists - rpath = /BRjx_packages/BRjx_workers/lib/lib/ - name = mounter.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/lib/mounter.js")	0.12 ms
07:07:59.487	127.0.0.1:49642	ManageIT	OK	EXEC[0]	19.52 ms
07:07:59.564	127.0.0.1:49643	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/package.json]: exists - rpath = /BRjx_packages/BRjx_workers/lib/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/package.json")	0.09 ms
07:07:59.579	127.0.0.1:49643	ManageIT	OK	EXEC[0]	14.8 ms
07:07:59.655	127.0.0.1:49644	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/mounter.js/package.json]: exists - rpath = /BRjx_packages/BRjx_workers/lib/mounter.js/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js/package.json")	0.09 ms
07:07:59.671	127.0.0.1:49644	ManageIT	OK	EXEC[0]	14.8 ms
07:07:59.768	127.0.0.1:49645	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/mounter.js/index.js]: exists - rpath = /BRjx_packages/BRjx_workers/lib/mounter.js/ - name = index.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js/index.js")	0.09 ms
07:07:59.782	127.0.0.1:49645	ManageIT	OK	EXEC[0]	14.45 ms
07:07:59.851	127.0.0.1:49646	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/mounter.js/index.json]: exists - rpath = /BRjx_packages/BRjx_workers/lib/mounter.js/ - name = index.json"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js/index.json")	0.09 ms
07:07:59.866	127.0.0.1:49646	ManageIT	OK	EXEC[0]	14.28 ms
07:07:59.937	127.0.0.1:49647	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/mounter.js/index.class]: exists - rpath = /BRjx_packages/BRjx_workers/lib/mounter.js/ - name = index.class"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js/index.class")	0.09 ms
07:07:59.952	127.0.0.1:49647	ManageIT	OK	EXEC[0]	14.43 ms
07:08:00.025	127.0.0.1:49648	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_workers/lib/mounter.js]: exists - rpath = /BRjx_packages/BRjx_workers/lib/ - name = mounter.js"}:) brjx:isResource("/BRjx_packages/BRjx_workers/lib/mounter.js")	0.08 ms
07:08:00.040	127.0.0.1:49648	ManageIT	OK	EXEC[0]	14.47 ms
07:08:00.107	127.0.0.1:49649	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_workers/lib/mounter.js")	0.08 ms
07:08:00.128	127.0.0.1:49649	ManageIT	OK	EXEC[0]	20.37 ms
07:08:00.207	127.0.0.1:49650	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_workers/lib/mounter.js")	0.12 ms
07:08:00.231	127.0.0.1:49650	ManageIT	OK	EXEC[0]	21.26 ms
07:08:00.310	127.0.0.1:49651	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/credentials.js.js]: exists - rpath = /BRjx_packages/basex/lib/ - name = credentials.js.js"}:) brjx:isResource("/BRjx_packages/basex/lib/credentials.js.js")	0.1 ms
07:08:00.325	127.0.0.1:49651	ManageIT	OK	EXEC[0]	14.94 ms
07:08:00.404	127.0.0.1:49652	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/credentials.js.json]: exists - rpath = /BRjx_packages/basex/lib/ - name = credentials.js.json"}:) brjx:isResource("/BRjx_packages/basex/lib/credentials.js.json")	0.09 ms
07:08:00.420	127.0.0.1:49652	ManageIT	OK	EXEC[0]	15.09 ms
07:08:00.491	127.0.0.1:49653	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/credentials.js.class]: exists - rpath = /BRjx_packages/basex/lib/ - name = credentials.js.class"}:) brjx:isResource("/BRjx_packages/basex/lib/credentials.js.class")	0.09 ms
07:08:00.507	127.0.0.1:49653	ManageIT	OK	EXEC[0]	15.37 ms
07:08:00.576	127.0.0.1:49654	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/package.json]: exists - rpath = /BRjx_packages/basex/lib/ - name = package.json"}:) brjx:isResource("/BRjx_packages/basex/lib/package.json")	0.09 ms
07:08:00.593	127.0.0.1:49654	ManageIT	OK	EXEC[0]	16.71 ms
07:08:00.673	127.0.0.1:49655	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/credentials.js/package.json]: exists - rpath = /BRjx_packages/basex/lib/credentials.js/ - name = package.json"}:) brjx:isResource("/BRjx_packages/basex/lib/credentials.js/package.json")	0.09 ms
07:08:00.688	127.0.0.1:49655	ManageIT	OK	EXEC[0]	15.28 ms
07:08:00.773	127.0.0.1:49656	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/credentials.js/index.js]: exists - rpath = /BRjx_packages/basex/lib/credentials.js/ - name = index.js"}:) brjx:isResource("/BRjx_packages/basex/lib/credentials.js/index.js")	0.1 ms
07:08:00.788	127.0.0.1:49656	ManageIT	OK	EXEC[0]	15.17 ms
07:08:00.859	127.0.0.1:49657	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/credentials.js/index.json]: exists - rpath = /BRjx_packages/basex/lib/credentials.js/ - name = index.json"}:) brjx:isResource("/BRjx_packages/basex/lib/credentials.js/index.json")	0.09 ms
07:08:00.874	127.0.0.1:49657	ManageIT	OK	EXEC[0]	15.1 ms
07:08:00.958	127.0.0.1:49658	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/credentials.js/index.class]: exists - rpath = /BRjx_packages/basex/lib/credentials.js/ - name = index.class"}:) brjx:isResource("/BRjx_packages/basex/lib/credentials.js/index.class")	0.1 ms
07:08:00.973	127.0.0.1:49658	ManageIT	OK	EXEC[0]	14.77 ms
07:08:01.056	127.0.0.1:49659	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/procedure.js.js]: exists - rpath = /BRjx_packages/basex/lib/ - name = procedure.js.js"}:) brjx:isResource("/BRjx_packages/basex/lib/procedure.js.js")	0.09 ms
07:08:01.071	127.0.0.1:49659	ManageIT	OK	EXEC[0]	14.97 ms
07:08:01.169	127.0.0.1:49660	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/procedure.js.json]: exists - rpath = /BRjx_packages/basex/lib/ - name = procedure.js.json"}:) brjx:isResource("/BRjx_packages/basex/lib/procedure.js.json")	0.09 ms
07:08:01.184	127.0.0.1:49660	ManageIT	OK	EXEC[0]	14.91 ms
07:08:01.266	127.0.0.1:49661	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/procedure.js.class]: exists - rpath = /BRjx_packages/basex/lib/ - name = procedure.js.class"}:) brjx:isResource("/BRjx_packages/basex/lib/procedure.js.class")	0.14 ms
07:08:01.281	127.0.0.1:49661	ManageIT	OK	EXEC[0]	15.37 ms
07:08:01.356	127.0.0.1:49662	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/procedure.js/package.json]: exists - rpath = /BRjx_packages/basex/lib/procedure.js/ - name = package.json"}:) brjx:isResource("/BRjx_packages/basex/lib/procedure.js/package.json")	0.1 ms
07:08:01.371	127.0.0.1:49662	ManageIT	OK	EXEC[0]	14.89 ms
07:08:01.448	127.0.0.1:49663	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/procedure.js/index.js]: exists - rpath = /BRjx_packages/basex/lib/procedure.js/ - name = index.js"}:) brjx:isResource("/BRjx_packages/basex/lib/procedure.js/index.js")	0.14 ms
07:08:01.463	127.0.0.1:49663	ManageIT	OK	EXEC[0]	15.07 ms
07:08:01.542	127.0.0.1:49664	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/procedure.js/index.json]: exists - rpath = /BRjx_packages/basex/lib/procedure.js/ - name = index.json"}:) brjx:isResource("/BRjx_packages/basex/lib/procedure.js/index.json")	0.12 ms
07:08:01.558	127.0.0.1:49664	ManageIT	OK	EXEC[0]	15.15 ms
07:08:01.630	127.0.0.1:49665	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/procedure.js/index.class]: exists - rpath = /BRjx_packages/basex/lib/procedure.js/ - name = index.class"}:) brjx:isResource("/BRjx_packages/basex/lib/procedure.js/index.class")	0.09 ms
07:08:01.645	127.0.0.1:49665	ManageIT	OK	EXEC[0]	14.83 ms
07:08:01.726	127.0.0.1:49666	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/converter.js.js]: exists - rpath = /BRjx_packages/basex/lib/ - name = converter.js.js"}:) brjx:isResource("/BRjx_packages/basex/lib/converter.js.js")	0.08 ms
07:08:01.741	127.0.0.1:49666	ManageIT	OK	EXEC[0]	14.93 ms
07:08:01.824	127.0.0.1:49667	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/converter.js.json]: exists - rpath = /BRjx_packages/basex/lib/ - name = converter.js.json"}:) brjx:isResource("/BRjx_packages/basex/lib/converter.js.json")	0.08 ms
07:08:01.839	127.0.0.1:49667	ManageIT	OK	EXEC[0]	14.46 ms
07:08:01.913	127.0.0.1:49668	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/converter.js.class]: exists - rpath = /BRjx_packages/basex/lib/ - name = converter.js.class"}:) brjx:isResource("/BRjx_packages/basex/lib/converter.js.class")	0.08 ms
07:08:01.928	127.0.0.1:49668	ManageIT	OK	EXEC[0]	14.41 ms
07:08:02.004	127.0.0.1:49669	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/converter.js/package.json]: exists - rpath = /BRjx_packages/basex/lib/converter.js/ - name = package.json"}:) brjx:isResource("/BRjx_packages/basex/lib/converter.js/package.json")	0.08 ms
07:08:02.019	127.0.0.1:49669	ManageIT	OK	EXEC[0]	14.6 ms
07:08:02.091	127.0.0.1:49670	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/converter.js/index.js]: exists - rpath = /BRjx_packages/basex/lib/converter.js/ - name = index.js"}:) brjx:isResource("/BRjx_packages/basex/lib/converter.js/index.js")	0.08 ms
07:08:02.106	127.0.0.1:49670	ManageIT	OK	EXEC[0]	14.58 ms
07:08:02.182	127.0.0.1:49671	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/converter.js/index.json]: exists - rpath = /BRjx_packages/basex/lib/converter.js/ - name = index.json"}:) brjx:isResource("/BRjx_packages/basex/lib/converter.js/index.json")	0.08 ms
07:08:02.198	127.0.0.1:49671	ManageIT	OK	EXEC[0]	15.3 ms
07:08:02.268	127.0.0.1:49672	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/converter.js/index.class]: exists - rpath = /BRjx_packages/basex/lib/converter.js/ - name = index.class"}:) brjx:isResource("/BRjx_packages/basex/lib/converter.js/index.class")	0.09 ms
07:08:02.283	127.0.0.1:49672	ManageIT	OK	EXEC[0]	14.6 ms
07:08:02.379	127.0.0.1:49673	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex/lib/client.js.js]: exists - rpath = /BRjx_packages/basex/lib/ - name = client.js.js"}:) brjx:isResource("/BRjx_packages/basex/lib/client.js.js")	0.08 ms
