10:22:49.033	SERVER	admin	OK	Server was started (port: 1984).
10:51:13.183	127.0.0.1:58329	ManageIT	OK	EXEC[0]	13.51 ms
10:51:13.265	127.0.0.1:58330	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_router.class]: exists - rpath = /BRjx_packages/ - name = BRjx_router.class"}:) brjx:isResource("/BRjx_packages/BRjx_router.class")	0.05 ms
10:51:13.277	127.0.0.1:58330	ManageIT	OK	EXEC[0]	11.58 ms
10:51:13.369	127.0.0.1:58331	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_router/package.json]: exists - rpath = /BRjx_packages/BRjx_router/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_router/package.json")	0.06 ms
10:51:13.383	127.0.0.1:58331	ManageIT	OK	EXEC[0]	14.07 ms
10:51:13.469	127.0.0.1:58332	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_router/")	0.04 ms
10:51:13.484	127.0.0.1:58332	ManageIT	OK	EXEC[0]	14.44 ms
10:51:13.570	127.0.0.1:58333	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_router/")	0.05 ms
10:51:13.584	127.0.0.1:58333	ManageIT	OK	EXEC[0]	13.28 ms
10:51:13.668	127.0.0.1:58334	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_router/main.js]: exists - rpath = /BRjx_packages/BRjx_router/ - name = main.js"}:) brjx:isResource("/BRjx_packages/BRjx_router/main.js")	0.05 ms
10:51:13.681	127.0.0.1:58334	ManageIT	OK	EXEC[0]	11.92 ms
10:51:13.769	127.0.0.1:58335	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_router/main.js")	0.05 ms
10:51:13.782	127.0.0.1:58335	ManageIT	OK	EXEC[0]	13.12 ms
10:51:13.912	127.0.0.1:58336	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_router/")	0.06 ms
10:51:13.926	127.0.0.1:58336	ManageIT	OK	EXEC[0]	13.56 ms
10:51:14.014	127.0.0.1:58337	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_router/")	0.05 ms
10:51:14.033	127.0.0.1:58337	ManageIT	OK	EXEC[0]	19.54 ms
10:51:19.443	127.0.0.1:58354	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.04 ms
10:51:19.477	127.0.0.1:58354	ManageIT	OK	EXEC[0]	31.76 ms
10:51:19.686	127.0.0.1:58355	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.04 ms
10:51:19.701	127.0.0.1:58355	ManageIT	OK	EXEC[0]	14.25 ms
10:51:24.101	127.0.0.1:58377	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_frontend/test.html]: exists - rpath = /BRjx_packages/BRjx_frontend/ - name = test.html"}:) brjx:isResource("/BRjx_packages/BRjx_frontend/test.html")	0.19 ms
10:51:24.120	127.0.0.1:58377	ManageIT	OK	EXEC[0]	18.2 ms
10:51:24.304	127.0.0.1:58378	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_frontend/test.html")	0.14 ms
10:51:24.346	127.0.0.1:58378	ManageIT	OK	EXEC[0]	41.69 ms
10:51:24.973	127.0.0.1:58380	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.14 ms
10:51:24.993	127.0.0.1:58380	ManageIT	OK	EXEC[0]	19.86 ms
10:51:25.554	127.0.0.1:58385	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.2 ms
10:51:25.575	127.0.0.1:58385	ManageIT	OK	EXEC[0]	18.04 ms
10:51:26.199	127.0.0.1:58390	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min/vs/loader.js]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min/vs/ - name = loader.js"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min/vs/loader.js")	0.18 ms
10:51:26.213	127.0.0.1:58390	ManageIT	OK	EXEC[0]	14.11 ms
10:51:26.426	127.0.0.1:58391	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min/vs/loader.js")	0.14 ms
10:51:26.450	127.0.0.1:58391	ManageIT	OK	EXEC[0]	23.65 ms
10:51:27.181	127.0.0.1:58397	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.js]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min/vs/editor/ - name = editor.main.js"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.js")	0.06 ms
10:51:27.200	127.0.0.1:58397	ManageIT	OK	EXEC[0]	18.74 ms
10:51:27.618	127.0.0.1:58399	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.js")	0.13 ms
10:51:27.917	127.0.0.1:58400	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min-maps/vs/loader.js.map]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min-maps/vs/ - name = loader.js.map"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min-maps/vs/loader.js.map")	0.15 ms
10:51:27.968	127.0.0.1:58400	ManageIT	OK	EXEC[0]	50.63 ms
10:51:28.344	127.0.0.1:58405	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min-maps/vs/loader.js.map")	0.14 ms
10:51:28.368	127.0.0.1:58405	ManageIT	OK	EXEC[0]	23.22 ms
10:51:28.446	127.0.0.1:58399	ManageIT	OK	EXEC[0]	827.42 ms
10:51:30.204	127.0.0.1:58414	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.21 ms
10:51:30.225	127.0.0.1:58414	ManageIT	OK	EXEC[0]	20.57 ms
10:51:30.535	127.0.0.1:58415	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.css]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min/vs/editor/ - name = editor.main.css"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.css")	0.16 ms
10:51:30.556	127.0.0.1:58415	ManageIT	OK	EXEC[0]	21.77 ms
10:51:30.968	127.0.0.1:58416	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.css")	0.16 ms
10:51:30.970	127.0.0.1:58417	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.13 ms
10:51:30.989	127.0.0.1:58417	ManageIT	OK	EXEC[0]	18.18 ms
10:51:31.229	127.0.0.1:58422	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.nls.js]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min/vs/editor/ - name = editor.main.nls.js"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.nls.js")	0.14 ms
10:51:31.242	127.0.0.1:58422	ManageIT	OK	EXEC[0]	12.57 ms
10:51:31.425	127.0.0.1:58423	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min-maps/vs/editor/editor.main.js.map]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min-maps/vs/editor/ - name = editor.main.js.map"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min-maps/vs/editor/editor.main.js.map")	0.15 ms
10:51:31.542	127.0.0.1:58424	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min/vs/editor/editor.main.nls.js")	0.16 ms
10:51:31.550	127.0.0.1:58416	ManageIT	OK	EXEC[0]	580.59 ms
10:51:31.562	127.0.0.1:58424	ManageIT	OK	EXEC[0]	19.38 ms
10:51:31.570	127.0.0.1:58423	ManageIT	OK	EXEC[0]	144.49 ms
10:51:31.792	127.0.0.1:58425	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min-maps/vs/editor/editor.main.js.map")	0.15 ms
10:51:32.339	127.0.0.1:58430	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min-maps/vs/editor/editor.main.nls.js.map]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min-maps/vs/editor/ - name = editor.main.nls.js.map"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min-maps/vs/editor/editor.main.nls.js.map")	0.15 ms
10:51:32.517	127.0.0.1:58431	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/src/mode.js]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/src/ - name = mode.js"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/src/mode.js")	0.15 ms
10:51:32.627	127.0.0.1:58430	ManageIT	OK	EXEC[0]	287.34 ms
10:51:32.786	127.0.0.1:58431	ManageIT	OK	EXEC[0]	268.1 ms
10:51:32.835	127.0.0.1:58432	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min-maps/vs/editor/editor.main.nls.js.map")	0.15 ms
10:51:33.033	127.0.0.1:58437	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/src/mode.js")	0.05 ms
10:51:33.047	127.0.0.1:58432	ManageIT	OK	EXEC[0]	211.64 ms
10:51:33.068	127.0.0.1:58437	ManageIT	OK	EXEC[0]	34.47 ms
10:51:33.304	127.0.0.1:58425	ManageIT	OK	EXEC[0]	1511.64 ms
10:51:33.723	127.0.0.1:58438	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min/vs/base/worker/workerMain.js]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min/vs/base/worker/ - name = workerMain.js"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min/vs/base/worker/workerMain.js")	0.05 ms
10:51:33.737	127.0.0.1:58438	ManageIT	OK	EXEC[0]	13.88 ms
10:51:33.949	127.0.0.1:58439	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min/vs/base/worker/workerMain.js")	0.06 ms
10:51:33.978	127.0.0.1:58439	ManageIT	OK	EXEC[0]	29.14 ms
10:51:34.240	127.0.0.1:58444	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/lib/typescriptServices.js]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/lib/ - name = typescriptServices.js"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/lib/typescriptServices.js")	0.06 ms
10:51:34.253	127.0.0.1:58444	ManageIT	OK	EXEC[0]	12.51 ms
10:51:34.537	127.0.0.1:58445	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/lib/typescriptServices.js")	0.05 ms
10:51:34.664	127.0.0.1:58446	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min-maps/vs/base/worker/workerMain.js.map]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min-maps/vs/base/worker/ - name = workerMain.js.map"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min-maps/vs/base/worker/workerMain.js.map")	0.06 ms
10:51:34.771	127.0.0.1:58446	ManageIT	OK	EXEC[0]	106.93 ms
10:51:34.933	127.0.0.1:58447	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min-maps/vs/base/worker/workerMain.js.map")	0.05 ms
10:51:34.953	127.0.0.1:58445	ManageIT	OK	EXEC[0]	415.1 ms
10:51:35.488	127.0.0.1:58452	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.06 ms
10:51:35.525	127.0.0.1:58447	ManageIT	OK	EXEC[0]	591.93 ms
10:51:35.558	127.0.0.1:58452	ManageIT	OK	EXEC[0]	69.31 ms
10:51:36.207	127.0.0.1:58457	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.07 ms
10:51:36.233	127.0.0.1:58457	ManageIT	OK	EXEC[0]	26.12 ms
10:51:37.562	127.0.0.1:58462	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/src/worker.js]: exists - rpath = /BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/src/ - name = worker.js"}:) brjx:isResource("/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/src/worker.js")	0.05 ms
10:51:37.575	127.0.0.1:58462	ManageIT	OK	EXEC[0]	12.83 ms
10:51:37.701	127.0.0.1:58463	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/scripts/monaco-editor/min/vs/language/typescript/src/worker.js")	0.06 ms
10:51:37.846	127.0.0.1:58463	ManageIT	OK	EXEC[0]	144.45 ms
10:51:40.904	127.0.0.1:58476	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.11 ms
10:51:40.921	127.0.0.1:58476	ManageIT	OK	EXEC[0]	17.12 ms
10:51:41.566	127.0.0.1:58481	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:51:41.580	127.0.0.1:58481	ManageIT	OK	EXEC[0]	14.01 ms
10:51:46.034	127.0.0.1:58498	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:51:46.051	127.0.0.1:58498	ManageIT	OK	EXEC[0]	14.81 ms
10:51:46.678	127.0.0.1:58503	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:51:46.692	127.0.0.1:58503	ManageIT	OK	EXEC[0]	13.57 ms
10:51:51.164	127.0.0.1:58524	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:51:51.179	127.0.0.1:58524	ManageIT	OK	EXEC[0]	14.85 ms
10:51:51.788	127.0.0.1:58525	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:51:51.804	127.0.0.1:58525	ManageIT	OK	EXEC[0]	13.71 ms
10:51:56.302	127.0.0.1:58547	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:51:56.317	127.0.0.1:58547	ManageIT	OK	EXEC[0]	14.05 ms
10:51:56.928	127.0.0.1:58548	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.06 ms
10:51:56.942	127.0.0.1:58548	ManageIT	OK	EXEC[0]	14.45 ms
10:52:01.424	127.0.0.1:58569	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:52:01.440	127.0.0.1:58569	ManageIT	OK	EXEC[0]	13.69 ms
10:52:02.053	127.0.0.1:58570	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.06 ms
10:52:02.069	127.0.0.1:58570	ManageIT	OK	EXEC[0]	14.89 ms
10:52:06.640	127.0.0.1:58583	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:52:06.663	127.0.0.1:58583	ManageIT	OK	EXEC[0]	23.3 ms
10:52:07.200	127.0.0.1:58584	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:52:07.214	127.0.0.1:58584	ManageIT	OK	EXEC[0]	14.03 ms
10:52:11.791	127.0.0.1:58597	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.07 ms
10:52:11.817	127.0.0.1:58597	ManageIT	OK	EXEC[0]	24.41 ms
10:52:12.324	127.0.0.1:58602	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:52:12.339	127.0.0.1:58602	ManageIT	OK	EXEC[0]	13.97 ms
10:52:16.937	127.0.0.1:58615	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:52:16.955	127.0.0.1:58615	ManageIT	OK	EXEC[0]	14.89 ms
10:52:17.437	127.0.0.1:58620	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:52:17.450	127.0.0.1:58620	ManageIT	OK	EXEC[0]	13.5 ms
10:52:22.154	127.0.0.1:58637	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:52:22.180	127.0.0.1:58637	ManageIT	OK	EXEC[0]	25.47 ms
10:52:22.833	127.0.0.1:58638	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.06 ms
10:52:22.850	127.0.0.1:58638	ManageIT	OK	EXEC[0]	16.18 ms
10:52:27.460	127.0.0.1:58655	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.05 ms
10:52:27.475	127.0.0.1:58655	ManageIT	OK	EXEC[0]	15.05 ms
10:52:28.140	127.0.0.1:58657	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getModulesLastModified()	0.07 ms
10:52:28.148	127.0.0.1:58657	ManageIT	REQUEST	EXEC[0]	8.16 ms
10:52:28.148	127.0.0.1:58657	ManageIT	ERROR	Stopped at /Users/arthur/Library/Application Support/BaseX/Repo/http-brjx.stocker-schmid.ch-1.0/brjx/brjx.xq, 88/27: [xquery:permission] read permission needed.	0.09 ms
